time,pos_x,pos_y,yaw,pitch,roll
1583836591.182,0.0,0.0,0.0,0.0,0.0
1583836629.381,0.5244534354835416,0.665262010066611,-0.036286507856660266,0.046146547693634334,-0.0026796963949305705
1583836631.482,0.355998818332369,0.17767076698773324,0.254012729088245,0.063180763602077,-0.024276177406849054
1583836632.881,0.24181870372012512,-0.3155932636852739,0.19683576639175482,0.1150784735768612,0.0012690367295604816
1583836634.181,0.024401518441167582,-0.8036720765892116,0.049974528149101194,0.09967933041183337,-0.0007009948393245116
1583836635.282,-0.3573516297921946,-1.1619613361482888,0.02738796089705121,0.10196622235801504,0.03268245470838163
1583836636.582,-0.7023218331446753,-1.546596911656888,0.02470587662261329,0.09149411655626183,0.014195541660403805
1583836637.881,-1.0084008988718305,-1.9609998659618328,0.01928778201324269,0.07855757220035098,0.012104688834144771
1583836638.881,-1.3453605947441252,-2.363993009019889,0.007437831424220954,0.09450306920082932,0.028583394956534638
1583836639.681,-1.8551508757667312,-2.7022393109449716,0.19282227522338202,0.09638033232533881,0.03789462833968155
1583836640.481,-2.0624114357933503,-3.223200714804119,0.1397918505870459,0.10159121801681478,0.02935349735972859
1583836641.182,-2.384505789617218,-3.715582972341612,0.2453005993032095,0.1074336659087042,0.05651415483210655
1583836641.781,-2.636884535841694,-4.173522283349929,0.310771567092373,0.0984949859775091,0.05548285353590966
1583836642.382,-2.8421227725020817,-4.629796553484969,0.4363633277727355,0.09594861371950304,0.06453372480308132
1583836643.081,-3.0270879503660995,-5.176984497418888,0.45833281773733936,0.10502609098105624,0.05392856939950443
1583836643.681,-3.0920133477493503,-5.699744597175917,0.6228375270819988,0.087059996703254,0.06430291704184536
1583836644.282,-3.203586927130883,-6.1856495728764145,0.6090536684223372,0.09876945122156847,0.07596605455612312
1583836644.881,-3.33920342600433,-6.74423292299097,0.7505736294805156,0.06023264243941235,0.06281191456875874
1583836645.482,-3.277590567920736,-7.288701088937683,0.726643642610954,0.09538864315672059,0.08490297399127901
1583836645.98,-3.3163372601721552,-7.7896711858493815,0.8165674103882932,0.0726875905205571,0.07191459097117164
1583836646.583,-3.171736721011659,-8.266388986491112,0.8204889727015183,0.07892955816462253,0.08399905577645483
1583836647.081,-3.197273061308224,-8.808434625313753,0.8820069007922181,0.06329997751644316,0.07402874898503134
1583836647.682,-3.029958499220806,-9.285777221722668,0.9027858316613268,0.07507311110489606,0.08185670494471885
1583836648.181,-2.9978257226947225,-9.79145945687414,0.894899886415051,0.07076411925571317,0.06436220435113336
1583836648.781,-2.880482738457828,-10.312874125190024,0.9862881950160503,0.05300456585887524,0.07827977355392034
1583836649.281,-2.7410519031621483,-10.80168438102086,0.9034943418395492,0.05963893896953973,0.08818507519108879
1583836649.781,-2.6716950392059844,-11.300900132751382,0.9489115362225773,0.06103075609271421,0.08761099686640164
1583836650.382,-2.532889853902838,-11.86620333688801,0.8742810485952822,0.06034993257693694,0.09611351915268038
1583836650.981,-2.4290900645579745,-12.422200388811458,0.9189151017953401,0.03823183324008357,0.09773843009114744
1583836651.582,-2.310726464753435,-12.96150952978898,0.823795641306428,0.07209603806884086,0.08029747392370223
1583836652.08,-2.2598609224670256,-13.459174369454976,0.8466019301920149,0.06277460476296347,0.07538248367005225
1583836652.682,-2.097279516598778,-13.984195600673658,0.7830210446303042,0.07403579931263903,0.08992318283071563
1583836653.18,-2.0760401304613945,-14.493987814647097,0.792701552093113,0.06878999778023796,0.08056807530735849
1583836653.782,-2.0035030411000894,-15.093266832797884,0.7408364852076873,0.08481390268303429,0.09645428622261285
1583836654.28,-2.0308639641173087,-15.639098728503674,0.7459903449073332,0.07280558449457061,0.08866085982126498
1583836654.882,-1.9191122168039008,-16.184831992072965,0.7152480333710753,0.07833808273068715,0.11277735131103446
1583836655.381,-2.0081247925254564,-16.714695196405444,0.6924228986028441,0.05093162733766024,0.08249177745393892
1583836655.981,-2.002834731730771,-17.29359574031644,0.6757422692708773,0.03971506283266232,0.10328569364657991
1583836656.58,-2.084268002124085,-17.898328243262114,0.5891351783379607,0.04397945660908133,0.12673766334701406
1583836657.181,-2.1177695886642667,-18.455061190983564,0.538791774392858,0.059043000759448946,0.12567550807620176
1583836657.68,-2.2856763117199033,-18.98428446696345,0.5410824324466721,0.048907934158773134,0.11044569757884763
1583836658.281,-2.4213036637716154,-19.46843329972982,0.5407283451310346,0.07351715051813812,0.09226447839889956
1583836658.781,-2.4839415505230553,-20.005049102153517,0.4737937503041803,0.07543450772260867,0.10073012650395653
1583836659.281,-2.6042273982308792,-20.496311297749365,0.48489519206731535,0.07880890756109106,0.09738189892674395
1583836659.881,-2.722408151886467,-21.058111001154046,0.41286533488949456,0.08685030146621296,0.09204423930464675
1583836660.38,-2.8781577769310025,-21.532362473672134,0.45083947505899313,0.08684546498119167,0.0661033280258561
1583836660.982,-3.0436378939011672,-22.110259913357236,0.38052711043231663,0.08769328108200883,0.08705517608956859
1583836661.58,-3.243529830682308,-22.675293236160737,0.3939697892525662,0.112085100538628,0.05738946479922731
