time,pos_x,pos_y,yaw,pitch,roll
1625132068.858,-0.5644445845536622,-0.5466429299984404,0.020630887100120007,-0.013316141189047179,-0.0054374171129090015
1625132072.958,0.20185385333190725,-0.5050458373300802,0.07357480799294822,-0.007553983906591624,0.02656929252454278
1625132073.557,0.7122698752101994,-0.3566888911294982,0.28877552542841395,-0.015506950191506538,-0.033335195354597426
1625132074.158,1.2687858016520261,-0.1613018255634504,0.32591638531651523,-0.02240398654794503,-0.031669485379148245
1625132074.757,1.8537618746472897,0.15613924454464734,0.6248087102347241,0.024735887104791444,-0.0499752316943964
1625132075.359,2.4194087039112606,0.5328002215133452,0.6128657422948369,-0.06066705821048304,-0.04682451445720184
1625132075.857,2.8793655942979286,0.8609831580413381,0.7678342223716301,-0.04744683379263855,-0.09966390343596651
1625132076.359,3.3569991226253646,1.2107797782980243,0.767166133603319,-0.02412808750573185,-0.06628706815949545
1625132076.857,3.8248452930948647,1.6205070681304972,0.871624185104409,0.027834425262650703,-0.0704103977838216
1625132077.359,4.20959230304238,2.078827713872259,0.8525684034324347,0.05109217967108386,-0.03558266223336864
1625132077.758,4.521345637213822,2.4900318705904128,0.872061339191164,0.05423199053006538,-0.0347584959585946
1625132078.257,4.896465804222973,2.9272712745894327,0.9343610017811088,0.05155208566323153,-0.06516956084344744
1625132078.758,5.260354156590982,3.4013589377650137,0.832140141953182,0.04839534922404654,-0.058619284562178076
1625132079.257,5.648137008907296,3.828980195445431,0.8895192707469415,0.023907524178968537,-0.03146246664351226
1625132079.858,6.097498732783062,4.380817761288778,0.8093196501112767,-0.0009496723450928634,-0.0029964972594288125
1625132080.357,6.52595956854834,4.873329857799615,0.8404048655965887,0.03007957820676346,-0.0612965829718273
1625132080.858,6.907367439693587,5.351332762203115,0.7834171422572946,0.0071299339609180315,-0.06333495234201739
1625132081.357,7.328853088800039,5.78350759421227,0.8211892338779971,0.010896185767715052,-0.08028621949338602
1625132081.858,7.803047580017059,6.175448655150817,0.7884559983189723,-0.009157326277641745,-0.03377659567234415
1625132082.257,8.177864903739918,6.540919284353209,0.7280783612609311,0.013243735903818435,-0.0076533693657040965
1625132082.758,8.669264164942176,6.962583985257801,0.7339986793318362,0.019087885249031177,-0.01580458960058186
1625132083.258,9.183019107954996,7.375915347536444,0.6343016242908064,0.009524790243917457,0.02291996979386168
1625132083.757,9.685349679770296,7.804398885856173,0.6397239327495199,-0.014362797955388628,-0.0038795661881782266
1625132084.358,10.260263049691936,8.274941989845507,0.462831566001007,-0.01061364234222848,0.0007638148666995643
1625132084.757,10.688291064498184,8.533182994453359,0.501756518224123,0.012519693961313477,-0.002173179170920826
1625132085.258,11.243401225070777,8.835099858605973,0.35706909836182515,-0.0006934611367026693,0.011759032422563718
1625132085.856,11.966182108661789,9.103367370805145,0.2758720221382627,0.002683193429453697,-0.046988593641201164
1625132086.357,12.593342996057787,9.248533106758225,0.13451276074892157,-0.011462142992873644,-0.0033909545509546615
1625132086.756,13.095886928240338,9.364807609281161,0.1456396436689555,0.001010866614120644,-0.005565179649425064
1625132087.258,13.673544133947816,9.512606204342825,0.12318002165242768,-0.032534389441150134,0.017143633394035504
1625132087.657,14.254383141338533,9.661071251111517,0.047505273478918836,-0.0021846954692043277,0.03246733113515655
1625132088.257,15.019350004560376,9.770205378931603,0.021252047454160632,0.03805001161997523,0.032808631232628595
1625132088.757,15.765782409672767,9.835094319539857,-0.062069658408930056,0.06336537688537001,0.04113247198413966
1625132089.155,16.286176695556296,9.838260534234006,-0.007811122029002126,0.027432631661629084,0.03336444663117025
1625132089.557,16.831053851203816,9.891874851731773,-0.04548885284887253,-0.006096250849352084,0.03376259145104795
1625132089.956,17.38431809528757,9.900048510499918,-0.0556323252557021,-0.002697821447872184,0.039855179279025196
1625132090.456,18.032065989206252,9.932985709886497,-0.04210508018322009,-0.037690913914556715,0.042800832439922484
1625132090.957,18.642077133881426,9.975197937421271,-0.08141257780637814,-0.03706129436886275,0.03983253032072272
1625132091.457,19.169136463185207,9.949319631363217,-0.04073523832122796,-0.03696756424707206,0.029949930320489714
1625132091.857,19.710068704982763,9.992020801744694,-0.0373636644150777,-0.021329213739930106,0.02602769562026897
1625132092.357,20.244973099036446,10.063845428727824,-0.0033340334792640483,-0.010950209930594042,-0.014009269915801602
1625132092.857,20.81740057603973,10.173523562139613,0.036343045977591366,0.026525651411573155,-0.012308224392548639
1625132093.357,21.4139709344567,10.261629837961683,-0.025255398858679733,0.017782909463974386,0.007258557963835323
1625132093.856,22.04114470068232,10.360392885055001,-0.003232134397553573,0.011801733834369832,0.0011567638790874846
1625132094.257,22.560417168068046,10.397975717372915,-0.057189315025862546,-0.00670509141470085,0.037436765941915265
1625132094.856,23.170896858271345,10.4182446193384,-0.07620597699774871,0.016058723539129127,0.01400584773352477
1625132095.456,23.869674312880072,10.537041145894445,-0.06937473514934803,0.008176634923438574,0.04457059898799303
1625132095.957,24.39075404949919,10.669434674449167,-0.05344265249270907,-0.018599815104208835,0.02961883725798666
1625132096.558,25.05096030050773,10.899984722898864,-0.08844143312535212,0.0015044810687781388,-0.0023581172019792765
1625132097.156,25.686262483672625,11.081206602620519,-0.059338568473830774,-0.004624128264242112,-0.03520721620056984
1625132097.757,26.210312877800828,11.307661039081516,-0.11713757067972531,-0.012475612043526424,-0.019877998711825138
1625132098.357,26.851045386521253,11.387242334749043,-0.08987372823924655,-0.059596818936832406,0.0024664225950624683
1625132098.857,27.38264770212981,11.488938943594784,-0.08735747634971917,-0.050239453327952426,0.04206443343225187
1625132099.356,27.967440055634636,11.609092993072766,-0.11233264006225538,-0.01348232708694529,0.0249625096205764
1625132099.756,28.511924145449786,11.687712712985466,-0.042734575445870095,0.011400104639322589,0.04658645183648626
1625132100.257,29.119877449809266,11.783579692901215,-0.1511818121812488,-0.00882473486541908,0.025118731083307318
1625132100.655,29.64750331932307,11.804796628511827,-0.11897985382953946,-0.022464825241067857,-0.01965300983716705
1625132101.157,30.28835267886079,11.83042152332731,-0.18114144965256826,-0.03053393022707187,0.0066048417134394076
1625132101.555,30.83925553877103,11.816999963707907,-0.15694925440080196,-0.0523348715984655,0.030664366196120195
1625132101.956,31.36212837827525,11.79745755279978,-0.1296635464861883,-0.06420889551911944,0.010822347804927865
1625132102.555,32.06188474009298,11.661155340078246,-0.22032418560179826,-0.09902934585689023,0.076148589969667
1625132102.955,32.62506315350401,11.608372841068077,-0.17472575887411948,-0.05374742244892533,0.030684326206257138
1625132103.357,33.140717562724134,11.548750572788121,-0.23924607146764376,-0.061815521711216806,0.055807822263272765
1625132103.856,33.78526524280383,11.44522808813891,-0.22798111563495513,-0.043011101551749115,0.0329567597801653
1625132104.256,34.34377583844329,11.388116019093415,-0.26030723097937186,-0.04594795789925709,0.033396009760177287
1625132104.656,34.873575142552866,11.274635748610358,-0.30789634295549617,-0.023690588841458596,0.027562309943219666
1625132105.055,35.43061218558565,11.168997860531496,-0.2370491663137552,-0.024861726282015384,0.004331077117169754
1625132105.457,35.92586681954721,11.04768558488725,-0.33740197953151807,-0.020158834278979326,0.022466555799142116
1625132105.856,36.42784371367916,10.883072355107238,-0.4020421010184741,-0.019336071376736083,0.0361107333847173
1625132106.356,37.098112036602956,10.730832906442119,-0.4232961196505652,-0.0663311327011745,0.051679796918929044
1625132106.856,37.69121251431975,10.5041820104343,-0.5279381019881881,-0.1004978362272474,0.046770261222956744
1625132107.355,38.28305970466668,10.256382768987446,-0.5198499844811358,-0.13041674627423425,0.05076355909555128
1625132107.756,38.74713556194333,10.020951761271872,-0.5960852318943228,-0.1098324789169537,0.07727767229128257
1625132108.155,39.193016473700546,9.783717230477901,-0.6008005931403061,-0.10668807351293588,0.0313492150700263
1625132108.555,39.64842812342639,9.552079659793177,-0.615199316526874,-0.1063059484216263,0.040452614440051604
1625132109.055,40.25813858934499,9.215365081771782,-0.6198636876113008,-0.09814876473030044,0.03893358136080604
1625132109.455,40.76417900902124,8.932862579050502,-0.5777322697001315,-0.0921530837228356,0.042301830810941944
1625132109.956,41.333026314085195,8.543959787953014,-0.642471551636032,-0.07953541960324818,0.08112455540305008
1625132110.455,41.924831429281404,8.174287916172549,-0.6215052564407995,-0.05522841153857287,0.06221146819899448
1625132110.955,42.398548331963866,7.825195504652488,-0.6965885220769904,-0.05979673386512325,0.06025452276956697
1625132111.454,42.840712648381626,7.507027760788665,-0.6536882457258163,-0.07620958622873131,0.02473805518302496
1625132111.956,43.278248030203656,7.139219518922728,-0.7027659375127172,-0.09094064819210089,0.06650535097925023
1625132112.354,43.69045272779363,6.843001484874666,-0.7358137474501191,-0.08750890369766308,0.05536500119767323
